WTeamID,GameID,WLoc,WScore,WAst,WOR,WDR,WTO,WStl,WBlk,LTeamID,W3Pt%,WFT%,CityID,City,State,TeamName
1242,361242,H,73,18,11,25,12,10,3,1166,0.45454545454545453,0.6470588235294118,4189,Lawrence,KS,Kansas
1242,1071242,A,59,9,6,26,16,11,2,1243,0.25,0.6470588235294118,4211,Manhattan,KS,Kansas
1242,871242,H,59,11,8,27,15,8,7,1395,0.23529411764705882,0.5625,4189,Lawrence,KS,Kansas
1242,681242,H,63,13,5,29,15,5,6,1328,0.3,0.5789473684210527,4189,Lawrence,KS,Kansas
1242,501242,H,79,19,17,20,11,4,5,1452,0.43243243243243246,0.7,4189,Lawrence,KS,Kansas
1242,1171242,H,71,11,12,31,14,1,7,1124,0.1875,0.6923076923076923,4189,Lawrence,KS,Kansas
1242,451242,A,58,13,3,33,15,3,3,1403,0.3333333333333333,0.9333333333333333,4205,Lubbock,TX,Kansas
1242,641242,A,93,21,14,26,8,5,4,1395,0.4,0.75,4125,Fort Worth,TX,Kansas
1242,1031242,A,64,15,13,19,8,10,3,1235,0.30434782608695654,0.75,4006,Ames,IA,Kansas
1251,1221251,N,69,12,3,24,11,7,0,1244,0.38095238095238093,0.7894736842105263,4206,Lynchburg,VA,Liberty
1251,881251,A,59,7,9,28,11,3,5,1239,0.23333333333333334,0.8,4168,Jacksonville,FL,Liberty
1251,891251,A,64,12,5,22,11,5,1,1239,0.2727272727272727,1.0,4168,Jacksonville,FL,Liberty
1251,1131251,H,74,14,6,27,7,3,5,1466,0.48484848484848486,0.9333333333333333,4206,Lynchburg,VA,Liberty
1251,1171251,A,94,23,5,19,13,2,2,1468,0.6,0.8181818181818182,4203,Louisville,KY,Liberty
1251,1121251,H,74,13,2,24,6,1,2,1466,0.5,0.8,4206,Lynchburg,VA,Liberty
1251,1021251,H,73,19,7,29,11,5,0,1316,0.391304347826087,0.8571428571428571,4206,Lynchburg,VA,Liberty
1251,611251,A,66,13,7,25,13,8,3,1252,0.42857142857142855,1.0,4233,Nashville,TN,Liberty
1251,751251,A,68,17,8,30,11,1,5,1391,0.3333333333333333,0.7142857142857143,4094,DeLand,FL,Liberty
1251,1031251,H,80,16,7,26,8,3,3,1316,0.4782608695652174,0.7222222222222222,4206,Lynchburg,VA,Liberty
1251,1231251,N,77,21,7,20,10,4,2,1391,0.35,0.8571428571428571,4206,Lynchburg,VA,Liberty
1251,261251,N,78,16,6,21,12,3,4,1376,0.4230769230769231,0.7222222222222222,4174,Kansas City,MO,Liberty
1251,501251,H,108,26,4,24,8,8,3,1108,0.6,0.6896551724137931,4206,Lynchburg,VA,Liberty
1251,241251,N,84,22,5,12,6,3,3,1280,0.48717948717948717,0.6428571428571429,4206,Lynchburg,VA,Liberty
1251,311251,H,78,16,4,27,13,3,2,1384,0.36666666666666664,0.75,4206,Lynchburg,VA,Liberty
1251,681251,H,76,15,9,23,3,5,2,1244,0.42105263157894735,0.8888888888888888,4206,Lynchburg,VA,Liberty
1251,671251,H,69,9,3,28,7,2,3,1244,0.2857142857142857,0.7419354838709677,4206,Lynchburg,VA,Liberty
1251,1251251,N,79,16,8,25,8,3,1,1466,0.4,0.9285714285714286,4206,Lynchburg,VA,Liberty
1251,431251,H,82,18,11,29,14,8,3,1354,0.3939393939393939,0.75,4206,Lynchburg,VA,Liberty
1260,561260,H,86,24,7,24,8,5,2,1229,0.42105263157894735,0.875,4071,Chicago,IL,Loyola-Chicago
1260,761260,H,88,19,2,27,9,9,3,1320,0.55,0.6875,4071,Chicago,IL,Loyola-Chicago
1260,701260,A,58,11,5,23,10,5,2,1232,0.2857142857142857,0.7058823529411765,4344,Terre Haute,IN,Loyola-Chicago
1260,1241260,N,65,17,7,24,8,4,3,1232,0.42105263157894735,0.875,4071,Chicago,IL,Loyola-Chicago
1260,751260,H,72,15,7,18,5,11,3,1320,0.2857142857142857,0.9090909090909091,4071,Chicago,IL,Loyola-Chicago
1260,1031260,A,81,14,7,22,10,4,1,1179,0.45454545454545453,0.64,4097,Des Moines,IA,Loyola-Chicago
1260,831260,A,69,15,6,24,15,9,0,1133,0.21428571428571427,0.6666666666666666,4265,Peoria,IL,Loyola-Chicago
1260,1251260,N,75,19,4,24,12,5,4,1179,0.5882352941176471,0.8666666666666667,4071,Chicago,IL,Loyola-Chicago
1260,551260,H,90,21,8,27,13,7,3,1229,0.46153846153846156,0.7692307692307693,4246,Normal,IL,Loyola-Chicago
1260,841260,A,65,11,8,23,14,9,2,1133,0.3103448275862069,0.7142857142857143,4265,Peoria,IL,Loyola-Chicago
1260,411260,A,77,16,8,25,11,6,1,1227,0.5,0.6521739130434783,4071,Chicago,IL,Loyola-Chicago
1260,1161260,H,60,11,8,23,13,12,7,1356,0.18518518518518517,0.9285714285714286,4071,Chicago,IL,Loyola-Chicago
1260,961260,H,68,12,4,20,6,8,3,1191,0.26666666666666666,0.7692307692307693,4071,Chicago,IL,Loyola-Chicago
1260,911260,A,70,16,4,18,12,6,3,1283,0.6153846153846154,0.7692307692307693,4327,Springfield,MO,Loyola-Chicago
1260,901260,A,72,11,4,34,9,8,0,1283,0.18181818181818182,0.7368421052631579,4327,Springfield,MO,Loyola-Chicago
1260,371260,H,88,22,5,29,9,5,2,1152,0.36363636363636365,0.6666666666666666,4071,Chicago,IL,Loyola-Chicago
1260,1071260,H,54,16,5,20,7,6,2,1434,0.4166666666666667,0.5,4071,Chicago,IL,Loyola-Chicago
1260,791260,A,75,19,5,28,9,11,2,1434,0.2777777777777778,0.7142857142857143,4357,Valparaiso,IN,Loyola-Chicago
1260,971260,H,69,14,4,23,15,7,0,1191,0.42857142857142855,0.7333333333333333,4071,Chicago,IL,Loyola-Chicago
1260,611260,H,57,12,8,18,13,11,1,1317,0.26666666666666666,0.7647058823529411,4071,Chicago,IL,Loyola-Chicago
1260,1171260,H,65,12,8,19,11,10,4,1356,0.16666666666666666,0.75,4071,Chicago,IL,Loyola-Chicago
1260,1231260,N,73,19,9,28,12,9,2,1356,0.47619047619047616,0.75,4071,Chicago,IL,Loyola-Chicago
1261,1031261,H,78,11,4,26,10,7,4,1397,0.3333333333333333,0.9444444444444444,4024,Baton Rouge,LA,LSU
1261,1301261,N,76,14,13,24,6,8,2,1279,0.35,0.6875,4024,Baton Rouge,LA,LSU
1261,1101261,H,104,13,15,27,11,6,5,1120,0.5,0.6818181818181818,4024,Baton Rouge,LA,LSU
1261,1241261,A,86,5,10,25,11,7,0,1281,0.29411764705882354,0.7307692307692307,4463,Columbia,MO,LSU
1261,1201261,H,83,17,11,37,16,4,4,1435,0.38461538461538464,0.8125,4024,Baton Rouge,LA,LSU
1261,541261,H,86,16,10,24,14,8,2,1311,0.26666666666666666,0.7142857142857143,4024,Baton Rouge,LA,LSU
1261,1001261,A,94,22,7,18,6,6,1,1280,0.45454545454545453,0.7272727272727273,4332,Starkville,MS,LSU
1261,421261,H,88,14,15,31,17,12,1,1358,0.3333333333333333,0.8235294117647058,4024,Baton Rouge,LA,LSU
1261,281261,H,96,16,13,39,12,8,3,1368,0.3611111111111111,0.7931034482758621,4024,Baton Rouge,LA,LSU
1261,341261,H,86,7,4,39,14,7,4,1256,0.4,0.7647058823529411,4024,Baton Rouge,LA,LSU
1261,681261,A,75,15,6,23,16,11,3,1279,0.38095238095238093,0.8125,4260,Oxford,MS,LSU
1261,241261,N,94,19,10,20,9,10,1,1188,0.46153846153846156,0.8461538461538461,4024,Baton Rouge,LA,LSU
1261,651261,H,94,10,14,23,16,19,2,1208,0.3333333333333333,0.6666666666666666,4024,Baton Rouge,LA,LSU
1261,721261,H,92,10,12,33,18,7,3,1116,0.3684210526315789,0.7083333333333334,4024,Baton Rouge,LA,LSU
1261,751261,H,85,10,9,24,12,10,2,1376,0.3888888888888889,0.75,4024,Baton Rouge,LA,LSU
1261,571261,H,77,16,15,24,9,7,2,1401,0.3333333333333333,0.8888888888888888,4024,Baton Rouge,LA,LSU
1261,851261,A,78,22,7,26,9,5,3,1401,0.3448275862068966,0.9,4078,College Station,TX,LSU
1261,1311261,N,78,8,10,25,14,10,2,1116,0.47368421052631576,0.8666666666666667,4119,Fayetteville,AR,LSU
1268,501268,H,84,14,13,25,4,7,2,1247,0.25,0.7083333333333334,4077,College Park,MD,Maryland
1268,1111268,A,68,12,6,24,11,9,1,1353,0.3,0.6428571428571429,4269,Piscataway,NJ,Maryland
1268,1291268,N,68,10,10,25,11,8,2,1277,0.3,0.7142857142857143,4077,College Park,MD,Maryland
1268,1181268,H,73,13,2,28,7,3,4,1277,0.5,0.9583333333333334,4077,College Park,MD,Maryland
1268,1071268,H,79,18,7,23,4,8,4,1304,0.3939393939393939,0.6666666666666666,4077,College Park,MD,Maryland
1268,231268,H,85,13,10,31,9,3,3,1330,0.43478260869565216,0.8333333333333334,4077,College Park,MD,Maryland
1268,561268,A,70,11,4,27,9,3,5,1458,0.35294117647058826,0.8,4077,College Park,MD,Maryland
1268,271268,H,79,14,5,22,10,4,5,1291,0.3684210526315789,1.0,4077,College Park,MD,Maryland
1268,821268,A,63,12,6,29,11,5,5,1278,0.34782608695652173,0.5862068965517241,4216,Minneapolis,MN,Maryland
1268,321268,H,90,19,13,31,16,8,7,1389,0.391304347826087,0.6590909090909091,4077,College Park,MD,Maryland
1268,1041268,H,72,16,6,28,10,1,3,1278,0.5,0.7272727272727273,4077,College Park,MD,Maryland
1268,691268,A,66,8,7,22,10,2,7,1228,0.4,0.8235294117647058,4060,Champaign,IL,Maryland
1268,1061268,H,64,9,6,36,17,5,3,1304,0.3103448275862069,0.9,4077,College Park,MD,Maryland
1268,921268,H,61,13,3,17,10,10,2,1345,0.36,0.6666666666666666,4077,College Park,MD,Maryland
1268,251268,H,82,21,2,27,15,7,3,1298,0.5333333333333333,0.7368421052631579,4077,College Park,MD,Maryland
1276,651276,H,82,17,9,26,13,4,4,1278,0.3076923076923077,0.8,4010,Ann Arbor,MI,Michigan
1276,621276,H,85,22,12,29,11,4,8,1321,0.4444444444444444,0.6428571428571429,4010,Ann Arbor,MI,Michigan
1276,1151276,H,79,13,12,27,6,5,2,1234,0.47058823529411764,0.8333333333333334,4010,Ann Arbor,MI,Michigan
1276,371276,H,91,20,8,24,8,7,9,1405,0.5625,0.7777777777777778,4010,Ann Arbor,MI,Michigan
1276,811276,A,70,14,8,29,14,6,5,1345,0.4,0.8235294117647058,4365,West Lafayette,IN,Michigan
1276,531276,A,80,16,7,33,15,6,2,1304,0.3333333333333333,0.7857142857142857,4195,Lincoln,NE,Michigan
1276,1081276,H,71,12,5,30,11,2,4,1353,0.4,0.7391304347826086,4010,Ann Arbor,MI,Michigan
1276,1221276,H,69,9,7,27,14,4,1,1277,0.4375,0.7142857142857143,4010,Ann Arbor,MI,Michigan
1276,411276,H,62,13,4,31,15,0,8,1336,0.35714285714285715,0.85,4010,Ann Arbor,MI,Michigan
1276,271276,H,81,24,9,33,20,7,5,1324,0.2962962962962963,0.6818181818181818,4010,Ann Arbor,MI,Michigan
1276,231276,H,96,23,9,33,10,3,3,1132,0.37037037037037035,0.7692307692307693,4010,Ann Arbor,MI,Michigan
1276,781276,H,87,20,5,29,9,6,5,1268,0.5,0.7727272727272727,4010,Ann Arbor,MI,Michigan
1276,301276,H,84,12,9,31,12,4,4,1123,0.26666666666666666,0.7368421052631579,4010,Ann Arbor,MI,Michigan
1276,1041276,A,67,11,9,23,5,5,6,1458,0.4117647058823529,0.75,4209,Madison,WI,Michigan
1276,1171276,A,73,8,7,27,11,8,3,1231,0.38095238095238093,0.8947368421052632,4032,Bloomington,IN,Michigan
1276,1111276,A,92,19,9,19,7,1,2,1326,0.4782608695652174,0.7916666666666666,4080,Columbus,OH,Michigan
1276,711276,H,77,13,8,33,8,6,9,1458,0.5625,1.0,4010,Ann Arbor,MI,Michigan
1276,1301276,N,79,21,9,22,6,6,1,1268,0.45454545454545453,1.0,4010,Ann Arbor,MI,Michigan
1276,591276,A,84,15,5,24,12,5,6,1268,0.3157894736842105,0.9,4077,College Park,MD,Michigan
1276,341276,H,80,18,12,28,10,3,4,1416,0.3333333333333333,0.875,4010,Ann Arbor,MI,Michigan
1277,1151277,H,71,19,6,24,15,4,5,1326,0.26666666666666666,0.76,4103,East Lansing,MI,Michigan St
1277,641277,H,68,16,8,35,15,5,8,1353,0.42857142857142855,0.8421052631578947,4103,East Lansing,MI,Michigan St
1277,1131277,H,81,18,8,26,8,7,9,1228,0.5,0.65,4103,East Lansing,MI,Michigan St
1277,261277,H,80,26,11,35,12,9,12,1323,0.3181818181818182,0.8125,4103,East Lansing,MI,Michigan St
1277,1251277,H,70,12,8,28,8,5,2,1276,0.36363636363636365,0.782608695652174,4103,East Lansing,MI,Michigan St
1277,231277,H,83,27,5,26,17,2,5,1185,0.42857142857142855,0.6875,4103,East Lansing,MI,Michigan St
1277,961277,H,66,16,8,35,20,7,7,1304,0.2608695652173913,0.875,4103,East Lansing,MI,Michigan St
1277,1101277,A,78,12,11,20,14,4,4,1231,0.4117647058823529,0.8666666666666667,4032,Bloomington,IN,Michigan St
1277,991277,H,60,15,9,26,9,5,3,1336,0.26666666666666666,0.6666666666666666,4103,East Lansing,MI,Michigan St
1277,1201277,H,64,11,13,30,9,5,10,1231,0.23529411764705882,0.6666666666666666,4103,East Lansing,MI,Michigan St
1277,411277,H,109,32,16,30,16,4,3,1324,0.40540540540540543,0.9411764705882353,4103,East Lansing,MI,Michigan St
1277,291277,A,75,9,12,34,15,6,3,1181,0.25,0.64,4101,Durham,NC,Michigan St
1277,341277,H,79,28,6,27,11,4,6,1444,0.38461538461538464,0.7142857142857143,4103,East Lansing,MI,Michigan St
1277,321277,H,83,16,10,26,17,5,7,1178,0.3333333333333333,0.8260869565217391,4103,East Lansing,MI,Michigan St
1277,611277,A,84,12,9,19,12,6,5,1304,0.30434782608695654,0.7307692307692307,4195,Lincoln,NE,Michigan St
1281,1211281,A,72,14,10,11,11,9,1,1196,0.4090909090909091,0.6363636363636364,4128,Gainesville,FL,Missouri
1281,401281,H,81,9,7,24,18,4,2,1228,0.23809523809523808,0.8387096774193549,4463,Columbia,MO,Missouri
1281,301281,N,83,17,8,27,7,5,3,1332,0.2903225806451613,0.8235294117647058,4112,Eugene,OR,Missouri
1281,231281,H,91,18,12,29,17,11,1,1331,0.4,0.7222222222222222,4463,Columbia,MO,Missouri
1281,1101281,A,93,15,3,25,8,8,1,1376,0.45,0.8421052631578947,4079,Columbia,SC,Missouri
1281,1291281,N,73,13,12,27,12,8,4,1208,0.35,0.7368421052631579,4463,Columbia,MO,Missouri
1281,821281,A,73,11,10,21,11,10,2,1397,0.42105263157894735,0.75,4180,Knoxville,TN,Missouri
1281,501281,H,54,5,13,27,8,4,3,1133,0.14285714285714285,0.7307692307692307,4463,Columbia,MO,Missouri
1281,611281,A,81,14,7,39,21,3,1,1116,0.2631578947368421,0.717948717948718,4119,Fayetteville,AR,Missouri
1281,751281,A,68,15,9,23,14,8,6,1401,0.2727272727272727,0.7272727272727273,4078,College Station,TX,Missouri
1281,931281,H,75,13,8,25,12,8,3,1246,0.42857142857142855,0.6923076923076923,4463,Columbia,MO,Missouri
1281,781281,H,81,16,7,24,18,8,4,1376,0.38461538461538464,0.6666666666666666,4463,Columbia,MO,Missouri
1281,341281,A,72,15,8,31,11,4,2,1455,0.3,0.7272727272727273,4368,Wichita,KS,Missouri
1281,961281,H,68,11,8,34,16,11,9,1104,0.15,0.6428571428571429,4463,Columbia,MO,Missouri
1281,891281,H,102,19,10,23,11,4,7,1395,0.4782608695652174,0.6,4463,Columbia,MO,Missouri
1281,371281,H,69,12,8,28,14,3,2,1251,0.3125,0.6666666666666666,4463,Columbia,MO,Missouri
1287,1101287,A,79,21,5,23,16,5,3,1404,0.5,0.8333333333333334,4212,Martin,TN,Morehead St
1287,1211287,N,61,9,10,25,14,3,2,1369,0.2727272727272727,0.7272727272727273,4223,Morehead,KY,Morehead St
1287,801287,H,76,16,4,27,11,5,5,1369,0.5,0.5428571428571428,4223,Morehead,KY,Morehead St
1287,1171287,H,89,13,10,36,16,5,10,1125,0.3076923076923077,0.7948717948717948,4223,Morehead,KY,Morehead St
1287,1151287,H,74,12,8,28,11,3,12,1398,0.5833333333333334,0.6521739130434783,4223,Morehead,KY,Morehead St
1287,871287,A,85,16,7,20,10,4,1,1240,0.5454545454545454,0.7307692307692307,4167,Jacksonville,AL,Morehead St
1287,961287,H,75,10,12,23,15,4,6,1122,0.3157894736842105,0.8666666666666667,4223,Morehead,KY,Morehead St
1287,731287,A,87,16,10,31,10,7,2,1183,0.42857142857142855,0.75,4062,Charleston,IL,Morehead St
1287,1121287,A,56,8,9,27,14,3,8,1188,0.21428571428571427,0.6071428571428571,4107,Edwardsville,IL,Morehead St
1287,1011287,A,79,14,13,26,16,9,3,1398,0.4,0.6296296296296297,4233,Nashville,TN,Morehead St
1287,1231287,N,67,13,6,30,19,4,2,1184,0.4166666666666667,0.7777777777777778,4223,Morehead,KY,Morehead St
1287,661287,H,57,8,12,22,15,8,1,1399,0.22727272727272727,0.8,4223,Morehead,KY,Morehead St
1287,941287,H,66,13,7,30,13,2,9,1293,0.38461538461538464,0.5384615384615384,4223,Morehead,KY,Morehead St
1287,271287,H,69,11,13,28,15,2,9,1117,0.3125,0.6363636363636364,4223,Morehead,KY,Morehead St
1287,611287,A,61,4,9,27,14,5,6,1293,0.14285714285714285,0.625,4229,Murray,KY,Morehead St
1287,751287,A,64,8,6,22,12,8,2,1369,0.375,0.631578947368421,4054,Cape Girardeau,MO,Morehead St
1287,891287,A,74,17,10,23,19,8,3,1399,0.4375,0.5833333333333334,4083,Cookeville,TN,Morehead St
1287,421287,H,75,13,6,31,19,6,8,1184,0.26666666666666666,0.78125,4223,Morehead,KY,Morehead St
1287,681287,H,56,12,9,29,11,1,10,1240,0.3333333333333333,0.42857142857142855,4223,Morehead,KY,Morehead St
1287,821287,H,76,15,13,27,16,5,9,1404,0.3181818181818182,0.6818181818181818,4223,Morehead,KY,Morehead St
1287,1241287,N,86,15,11,25,11,3,5,1125,0.47368421052631576,0.9166666666666666,4233,Nashville,TN,Morehead St
1291,1021291,H,64,13,10,26,8,5,3,1254,0.4117647058823529,0.7857142857142857,4110,Emmitsburg,MD,Mt St Mary's
1291,1011291,H,66,16,6,33,13,4,2,1254,0.2,0.7058823529411765,4110,Emmitsburg,MD,Mt St Mary's
1291,731291,H,77,19,10,31,15,4,7,1467,0.42857142857142855,0.6666666666666666,4110,Emmitsburg,MD,Mt St Mary's
1291,1241291,A,66,13,8,26,18,6,5,1447,0.25,0.7037037037037037,4333,Staten Island,NY,Mt St Mary's
1291,801291,A,67,14,7,24,16,8,6,1148,0.47368421052631576,0.7058823529411765,4235,New Britain,CT,Mt St Mary's
1291,361291,H,75,13,8,24,6,3,7,1384,0.25925925925925924,0.8,4110,Emmitsburg,MD,Mt St Mary's
1291,1151291,A,72,12,10,28,13,8,2,1384,0.4090909090909091,0.6111111111111112,4199,Loretto,PA,Mt St Mary's
1291,1271291,A,73,8,8,34,7,1,10,1136,0.29411764705882354,0.7096774193548387,4317,Smithfield,RI,Mt St Mary's
1291,1111291,A,74,15,9,29,13,5,5,1192,0.3125,0.6538461538461539,4142,Hackensack,NJ,Mt St Mary's
1291,231291,A,62,10,9,24,14,5,1,1288,0.18181818181818182,0.6956521739130435,4022,Baltimore,MD,Mt St Mary's
1291,901291,H,76,11,12,19,7,9,4,1357,0.5882352941176471,0.6666666666666666,4110,Emmitsburg,MD,Mt St Mary's
1291,741291,H,63,15,7,29,19,2,5,1467,0.47058823529411764,0.75,4110,Emmitsburg,MD,Mt St Mary's
1313,1311313,N,71,17,7,24,14,9,4,1288,0.30434782608695654,0.8235294117647058,4244,Norfolk,VA,Norfolk St
1313,1141313,H,86,14,8,23,16,11,3,1175,0.391304347826087,0.7222222222222222,4244,Norfolk,VA,Norfolk St
1313,1041313,A,68,7,10,26,19,3,3,1288,0.3333333333333333,0.75,4022,Baltimore,MD,Norfolk St
1313,971313,H,84,13,13,28,12,7,3,1164,0.2608695652173913,0.8421052631578947,4244,Norfolk,VA,Norfolk St
1313,351313,H,76,12,8,29,14,6,4,1214,0.4166666666666667,0.5416666666666666,4244,Norfolk,VA,Norfolk St
1313,541313,A,68,6,4,22,18,10,1,1206,0.4117647058823529,0.68,4115,Fairfax,VA,Norfolk St
1313,891313,H,94,23,6,21,11,3,2,1175,0.46875,0.8947368421052632,4244,Norfolk,VA,Norfolk St
1313,1031313,A,74,7,7,21,18,7,3,1288,0.42105263157894735,0.75,4022,Baltimore,MD,Norfolk St
1313,751313,A,87,20,8,23,15,8,3,1175,0.5652173913043478,0.6086956521739131,4099,Dover,DE,Norfolk St
1313,251313,A,83,14,4,28,9,8,5,1241,0.45454545454545453,0.8064516129032258,4148,Harrisonburg,VA,Norfolk St
1313,761313,A,83,12,13,29,9,4,3,1175,0.23809523809523808,0.6842105263157895,4099,Dover,DE,Norfolk St
1313,691313,H,89,17,11,25,12,3,4,1288,0.45,0.7058823529411765,4244,Norfolk,VA,Norfolk St
1313,1291313,N,87,17,9,27,10,6,5,1300,0.4827586206896552,0.7777777777777778,4244,Norfolk,VA,Norfolk St
1313,261313,N,57,12,6,24,13,4,4,1347,0.5,0.7692307692307693,4148,Harrisonburg,VA,Norfolk St
1314,401314,H,73,13,10,24,18,7,6,1300,0.13333333333333333,0.8064516129032258,4061,Chapel Hill,NC,North Carolina
1314,1241314,H,91,21,7,29,20,2,11,1181,0.4444444444444444,0.8076923076923077,4061,Chapel Hill,NC,North Carolina
1314,821314,H,86,18,10,28,13,6,4,1301,0.36363636363636365,0.4444444444444444,4061,Chapel Hill,NC,North Carolina
1314,791314,H,80,18,8,28,12,12,3,1448,0.3333333333333333,0.7037037037037037,4061,Chapel Hill,NC,North Carolina
1314,961314,A,91,20,11,24,16,10,3,1181,0.6666666666666666,0.5909090909090909,4101,Durham,NC,North Carolina
1314,231314,H,79,12,16,30,9,10,9,1158,0.2222222222222222,0.7916666666666666,4061,Chapel Hill,NC,North Carolina
1314,641314,A,67,13,13,30,20,9,6,1274,0.45,0.7272727272727273,4084,Coral Gables,FL,North Carolina
1314,281314,N,78,11,18,34,16,7,5,1424,0.35,0.65625,4188,Las Vegas,NV,North Carolina
1314,1071314,H,82,20,16,30,10,9,2,1318,0.29411764705882354,0.8125,4061,Chapel Hill,NC,North Carolina
1314,1281314,N,101,19,24,28,11,9,12,1323,0.375,0.7777777777777778,4061,Chapel Hill,NC,North Carolina
1314,1171314,H,78,11,17,21,21,11,9,1199,0.21739130434782608,0.9,4061,Chapel Hill,NC,North Carolina
1314,1101314,H,99,29,16,29,11,11,8,1257,0.4444444444444444,0.3888888888888889,4061,Chapel Hill,NC,North Carolina
1314,291314,N,67,11,12,26,23,6,5,1390,0.3333333333333333,0.625,4331,Stanford,CA,North Carolina
1314,1291314,N,81,12,14,27,10,7,7,1439,0.38095238095238093,0.6296296296296297,4031,Blacksburg,VA,North Carolina
1314,471314,N,75,14,15,22,10,2,3,1246,0.25,0.6206896551724138,4193,Lexington,KY,North Carolina
1314,711314,H,81,18,19,24,10,7,6,1393,0.20833333333333334,0.782608695652174,4061,Chapel Hill,NC,North Carolina
1314,851314,A,75,22,13,21,11,6,6,1338,0.23529411764705882,0.5,4270,Pittsburgh,PA,North Carolina
1314,611314,H,66,15,20,24,8,4,2,1323,0.34782608695652173,0.7142857142857143,4061,Chapel Hill,NC,North Carolina
1317,741317,H,63,16,5,32,14,4,2,1431,0.4444444444444444,0.5833333333333334,4095,Denton,TX,North Texas
1317,1021317,A,65,14,10,23,17,8,2,1379,0.28,0.6666666666666666,4150,Hattiesburg,MS,North Texas
1317,671317,A,77,20,5,23,11,6,5,1427,0.43478260869565216,0.8125,4302,San Antonio,TX,North Texas
1317,451317,H,85,20,7,30,11,7,4,1223,0.4444444444444444,0.5,4095,Denton,TX,North Texas
1317,1281317,N,76,17,6,23,9,8,3,1292,0.625,0.5454545454545454,4095,Denton,TX,North Texas
1317,1291317,N,61,11,11,21,8,6,4,1330,0.45,0.7692307692307693,4244,Norfolk,VA,North Texas
1317,901317,H,79,13,7,25,11,8,2,1349,0.42105263157894735,1.0,4095,Denton,TX,North Texas
1317,431317,H,81,13,6,22,9,9,4,1115,0.5,0.5294117647058824,4095,Denton,TX,North Texas
1317,241317,H,116,28,5,36,17,13,3,1290,0.6363636363636364,0.8666666666666667,4140,Greenwood,MS,North Texas
1317,1301317,N,54,10,3,22,9,6,3,1256,0.17647058823529413,0.8125,4299,Ruston,LA,North Texas
1317,751317,H,74,13,4,25,8,5,5,1431,0.5,0.8,4095,Denton,TX,North Texas
1317,1031317,A,68,10,5,20,13,7,0,1379,0.3,0.631578947368421,4150,Hattiesburg,MS,North Texas
1317,881317,A,79,10,10,20,15,9,0,1349,0.3333333333333333,0.8235294117647058,4157,Houston,TX,North Texas
1317,961317,H,57,7,8,21,16,8,6,1256,0.2727272727272727,0.8125,4095,Denton,TX,North Texas
1317,1161317,A,77,12,5,30,18,11,4,1267,0.4166666666666667,0.7,4158,Huntington,WV,North Texas
1317,1311317,N,61,12,8,25,14,4,4,1443,0.36363636363636365,0.9,4041,Bowling Green,KY,North Texas
1325,921325,A,83,15,7,30,17,7,3,1141,0.24,0.8181818181818182,4226,Mt. Pleasant,MI,Ohio
1325,851325,H,81,17,10,29,6,8,3,1444,0.2692307692307692,0.6666666666666666,4015,Athens,OH,Ohio
1325,1151325,H,86,30,9,26,12,8,2,1185,0.4444444444444444,0.6,4015,Athens,OH,Ohio
1325,1291325,N,85,15,7,24,14,8,0,1245,0.5,0.6666666666666666,4177,Kent,OH,Ohio
1325,231325,N,84,15,7,23,13,1,3,1152,0.42105263157894735,0.6060606060606061,4015,Athens,OH,Ohio
1325,881325,A,76,14,6,26,15,5,2,1138,0.3,0.6666666666666666,4049,Buffalo,NY,Ohio
1325,711325,H,78,23,3,25,14,5,2,1275,0.4782608695652174,1.0,4015,Athens,OH,Ohio
1325,341325,H,101,23,14,33,14,9,4,1156,0.3333333333333333,0.6486486486486487,4015,Athens,OH,Ohio
1325,1131325,H,90,17,7,28,8,5,2,1103,0.5263157894736842,0.7692307692307693,4015,Athens,OH,Ohio
1325,611325,A,78,13,7,20,11,8,3,1123,0.3888888888888889,0.6923076923076923,4227,Muncie,IN,Ohio
1325,1301325,N,87,18,14,24,12,3,0,1405,0.36,0.5714285714285714,4346,Toledo,OH,Ohio
1325,641325,H,76,21,5,19,7,6,3,1296,0.42105263157894735,0.7058823529411765,4015,Athens,OH,Ohio
1325,821325,H,85,19,16,28,12,7,3,1123,0.22727272727272727,0.7428571428571429,4015,Athens,OH,Ohio
1325,241325,N,84,18,14,28,20,6,0,1299,0.38235294117647056,0.6190476190476191,4136,Greensboro,NC,Ohio
1325,1311325,N,84,17,6,23,9,9,2,1138,0.5333333333333333,0.782608695652174,4049,Buffalo,NY,Ohio
1326,361326,A,90,12,11,18,8,8,4,1323,0.4782608695652174,0.875,4250,Notre Dame,IN,Ohio St
1326,511326,H,80,13,11,31,11,2,5,1353,0.21052631578947367,0.7586206896551724,4080,Columbus,OH,Ohio St
1326,411326,H,67,10,8,22,10,3,5,1156,0.2857142857142857,0.7307692307692307,4080,Columbus,OH,Ohio St
1326,1291326,N,79,19,6,28,15,6,4,1278,0.3333333333333333,0.6785714285714286,4080,Columbus,OH,Ohio St
1326,471326,H,77,11,8,20,7,2,4,1417,0.36363636363636365,0.7307692307692307,4080,Columbus,OH,Ohio St
1326,1031326,H,78,10,12,23,10,7,3,1231,0.4375,0.8947368421052632,4080,Columbus,OH,Ohio St
1326,271326,H,74,10,10,26,9,6,4,1262,0.2222222222222222,0.7878787878787878,4080,Columbus,OH,Ohio St
